word,image_url,description,examples,level,is_favorite,needs_review,last_seen,created_at,video_url,category
Social Network,,Sign language gesture for 'Social Network',Example sentence using 'Social Network'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743648,2025-07-17T18:32:00.743648,https://drive.google.com/file/d/1cqPlpUh7nWqktlGEiugg3cOQViqkUCTt/view?usp=sharing,DAILY ACTIONS
Social Wellbeing,,Sign language gesture for 'Social Wellbeing',Example sentence using 'Social Wellbeing'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743595,2025-07-17T18:32:00.743595,https://drive.google.com/file/d/1JoxQQENffmdZJJW1bsjOMWGqm9kr1oWY/view?usp=sharing,COMMUNICATION
Social Withdrawal,,Sign language gesture for 'Social Withdrawal',Example sentence using 'Social Withdrawal'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743606,2025-07-17T18:32:00.743606,https://drive.google.com/file/d/1lqPLonhqzIjEfkxAUjl62EUfjwC1w5Ap/view?usp=sharing,COMMUNICATION
Solar System,,Sign language gesture for 'Solar System',Example sentence using 'Solar System'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.746340,2025-07-17T18:32:00.746340,https://drive.google.com/file/d/11YkL4tTBFbB7navB_5m40r_oflzW9Vfh/view?usp=sharing,ADVANCED
Somatoform Disorder,,Sign language gesture for 'Somatoform Disorder',Example sentence using 'Somatoform Disorder'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.743584,2025-07-17T18:32:00.743584,https://drive.google.com/file/d/1NJ8XqjIiVsKZGE5CO0I2qC_nPiNr2xMd/view?usp=sharing,MEDICAL AND HEALTH
Some,,Gesture representing 'Some' in ISL,Use the sign for 'Some' in a sentence like: 'I want to some.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051881,2025-07-02T14:53:25.051883,https://drive.google.com/file/d/1O6RAQBAZWDR5QiF-WgfuKTztVA7naV9r/view?usp=sharing,BASIC
Sorry,,Make a fist and rub it in a circular motion over the chest/heart area,"Sorry, I made a mistake.",beginner,FALSE,FALSE,2025-07-02T14:53:25.051023,2025-07-02T14:53:25.051025,https://drive.google.com/file/d/11Rg-S5AWw_6tiFSW-vysz8D-uVJBiSkM/view?usp=sharing,BASIC
Stand,,Two fingers stand upright on left palm,Please stand up.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051223,2025-07-02T14:53:25.051226,https://drive.google.com/file/d/1Y0CgbACOry-zOe6nKcRPSMRTGBuG2BiV/view?usp=sharing,BASIC
Star,,Point index fingers up and move them back and forth,I can see many stars.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051341,2025-07-02T14:53:25.051342,https://drive.google.com/file/d/1JXo9xsdhfZZrHbFRK6p4y8Lnr8IQw4oD/view?usp=sharing,BASIC
Stock Of Resources,,Sign language gesture for 'Stock Of Resources',Example sentence using 'Stock Of Resources'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.747158,2025-07-17T18:32:00.747158,https://drive.google.com/file/d/1uKbFEarQTpuzqXV7ekDpy8ZAQyk15kV7/view?usp=sharing,ADVANCED
Stop,,Hold up flat hand with palm facing forward,Stop! Don't go there.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051190,2025-07-02T14:53:25.051192,https://drive.google.com/file/d/1NehPMO_t7lHoQkQTDGOoyd8N5Fla0cxF/view?usp=sharing,BASIC
Stress Management Techniques,,Sign language gesture for 'Stress Management Techniques',Example sentence using 'Stress Management Techniques'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743616,2025-07-17T18:32:00.743616,https://drive.google.com/file/d/1G49Xd1ykon5mdUQ3Ttd7yIn81MBqn0gB/view?usp=sharing,EMOTIONS AND REACTIONS
Student,,"Fingertips at forehead, then move to flat palms like receiving knowledge",I am a student at this school.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051138,2025-07-02T14:53:25.051141,https://drive.google.com/file/d/1zbKPy1lkzD12sM-Ew744z6ftGGF65UXs/view?usp=sharing,BASIC
Subsistence Farming,,Sign language gesture for 'Subsistence Farming',Example sentence using 'Subsistence Farming'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747897,2025-07-17T18:32:00.747897,https://drive.google.com/file/d/1k1wX3PUFz45rbOAOQVvgg7SaRA-axA-V/view?usp=sharing,BASIC
Substance Use,,Sign language gesture for 'Substance Use',Example sentence using 'Substance Use'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.743577,2025-07-17T18:32:00.743577,https://drive.google.com/file/d/1prtHCophodQ2iN15-BBm_sXWFpfoIP1S/view?usp=sharing,ADVANCED
Suicidal Thoughts Ideation Behaviour,,Sign language gesture for 'Suicidal Thoughts Ideation Behaviour',Example sentence using 'Suicidal Thoughts Ideation Behaviour'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743565,2025-07-17T18:32:00.743565,https://drive.google.com/file/d/1Bv5Jw0dHoexIHFFAuDIgRXJTV45AKKxr/view?usp=sharing,BASIC
Suicide Attempt,,Sign language gesture for 'Suicide Attempt',Example sentence using 'Suicide Attempt'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743530,2025-07-17T18:32:00.743530,https://drive.google.com/file/d/11n7OVm8SP5PVakAl7g5F3_8tDfISJJRx/view?usp=sharing,BASIC
Suicide Prevention Centres,,Sign language gesture for 'Suicide Prevention Centres',Example sentence using 'Suicide Prevention Centres'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743542,2025-07-17T18:32:00.743542,https://drive.google.com/file/d/1xg2zoMFzeUhKLoVAduD82NeJD2tkL_c4/view?usp=sharing,BASIC
Sun,,"Make circle with finger, then spread fingers like rays",The sun is shining brightly.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051330,2025-07-02T14:53:25.051332,https://drive.google.com/file/d/1isUFEkLWnOSlgtetVu8ZFRbjiTOmkMXo/view?usp=sharing,BASIC
Surprised,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051910,2025-07-02T14:53:25.051912,https://drive.google.com/file/d/1xMfEcML62TxQIxeXqadlGZhB1ul3S3PD/view?usp=sharing,EMOTIONS AND REACTIONS
Suspicious,,Sign language gesture for 'Suspicious',Example sentence using 'Suspicious'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743545,2025-07-17T18:32:00.743545,https://drive.google.com/file/d/1y6-pcsS3V1U84gQZYFfQ5vvntBYKYhlr/view?usp=sharing,EMOTIONS AND REACTIONS
Sustainable Deveplopment,,Sign language gesture for 'Sustainable Deveplopment',Example sentence using 'Sustainable Deveplopment'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746329,2025-07-17T18:32:00.746329,https://drive.google.com/file/d/15lFONg_vhVh2T4SyRv9lDxEr7TQN5ziW/view?usp=sharing,BASIC
Symptoms,,Sign language gesture for 'Symptoms',Example sentence using 'Symptoms'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.743518,2025-07-17T18:32:00.743518,https://drive.google.com/file/d/1dCZUNrdtPsgTZPHpN3RKNbt_6OafXsXC/view?usp=sharing,MEDICAL AND HEALTH
Take Bath,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051921,2025-07-02T14:53:25.051923,https://drive.google.com/file/d/1CZIh14AKk_I9X3dmpk0zs9MTeQLfpO0j/view?usp=sharing,DAILY ACTIONS
Tall,,One hand moves up from the other,He is very tall.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051442,2025-07-02T14:53:25.051446,https://drive.google.com/file/d/1oTv63IO665ieL3BOIY4lhfWLaY2j6hCH/view?usp=sharing,BASIC
Tantrums,,Sign language gesture for 'Tantrums',Example sentence using 'Tantrums'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743498,2025-07-17T18:32:00.743498,https://drive.google.com/file/d/1p3HXdKcuiCOy1eOI00_cKDrBt1azXttS/view?usp=sharing,GENERAL
Teacher,,"Fingertips at temples, then move hands forward with flat palms",Our teacher is very patient.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051129,2025-07-02T14:53:25.051132,https://drive.google.com/file/d/1niZmi5GtQ6iUbDj2ZTNyiH4-xuxgsKNe/view?usp=sharing,BASIC
Tele Counselling,,Sign language gesture for 'Tele Counselling',Example sentence using 'Tele Counselling'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743473,2025-07-17T18:32:00.743473,https://drive.google.com/file/d/1How5CpDknPOKVg9uO14oxBGss8RqatnU/view?usp=sharing,BASIC
Telescope,,Sign language gesture for 'Telescope',Example sentence using 'Telescope'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.746470,2025-07-17T18:32:00.746470,https://drive.google.com/file/d/1p7kgWkurm0HElNKenGpXRNA9LO3ZjyhN/view?usp=sharing,ADVANCED
Temper Tantrum,,Sign language gesture for 'Temper Tantrum',Example sentence using 'Temper Tantrum'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.743462,2025-07-17T18:32:00.743462,https://drive.google.com/file/d/1-KQOFbIsVldpQL_m3ba_3--Vsi3HQvjY/view?usp=sharing,ADVANCED
Temporary Relief,,Sign language gesture for 'Temporary Relief',Example sentence using 'Temporary Relief'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743484,2025-07-17T18:32:00.743484,https://drive.google.com/file/d/1gO7UgYF9yiisPoydX7VXbr6MfRBJM1iS/view?usp=sharing,BASIC
Ten,,Hold up ten fingers,Ten minutes left.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051730,2025-07-02T14:53:25.051732,https://drive.google.com/file/d/1uhjVnBaDlmBgTKZaOhhlEx3ZQtrOVstc/view?usp=sharing,BASIC
Tertiary Activity,,Sign language gesture for 'Tertiary Activity',Example sentence using 'Tertiary Activity'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747777,2025-07-17T18:32:00.747777,https://drive.google.com/file/d/1NVGppNnFJ6hLujR4ziT3CaBll-dUbhKR/view?usp=sharing,DAILY ACTIONS
Thank You,,"Touch fingertips to chin, then move hand forward and down toward the person",Thank you for helping me.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051007,2025-07-02T14:53:25.051009,https://drive.google.com/file/d/1WChCK1nr8tSBZwG3pYTlLYTx7GOJRe3A/view?usp=sharing,BASIC
Thirty,,Make '3' then '0' handshape,Thirty people attended.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051740,2025-07-02T14:53:25.051743,,BASIC
Thoughts,,Sign language gesture for 'Thoughts',Example sentence using 'Thoughts'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743510,2025-07-17T18:32:00.743510,https://drive.google.com/file/d/19gPB-TLDic2g1Av4DmbPEkkferGWaUr3/view?usp=sharing,GENERAL
Thousand,,Touch fingertips to palm,A thousand people came.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051751,2025-07-02T14:53:25.051753,https://drive.google.com/file/d/1y4cHfdsjUm0O_r-XsYbHf79Wv3WJ4ZBF/view?usp=sharing,BASIC
Three,,Hold up three fingers,Three people are coming.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051692,2025-07-02T14:53:25.051694,https://drive.google.com/file/d/1wyZ90QGVsF6H-zR8aSE3L3MMXsgzt8_v/view?usp=sharing,BASIC
Tide High Tide Low Tide,,Sign language gesture for 'Tide High Tide Low Tide',Example sentence using 'Tide High Tide Low Tide'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746400,2025-07-17T18:32:00.746400,https://drive.google.com/file/d/1RVEVBEfFhvzkuVY98zGZkIB5O3riwA-V/view?usp=sharing,BASIC
Time,,"Tap wrist, then point to clock",What time is it?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051660,2025-07-02T14:53:25.051662,https://drive.google.com/file/d/1EdTfuyEnoEey8ylOKrh4OgTnSLYLHDs-/view?usp=sharing,BASIC
Tipu Sultan,,Sign language gesture for 'Tipu Sultan',Example sentence using 'Tipu Sultan'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747069,2025-07-17T18:32:00.747069,https://drive.google.com/file/d/1PXFXOL9tTlxvCA4DprF6wM4N7HosH8sU/view?usp=sharing,BASIC
Tired,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051906,2025-07-02T14:53:25.051908,https://drive.google.com/file/d/18k7N8-ycg1SsDAS0B6Dk0whmnBFJJUmp/view?usp=sharing,EMOTIONS AND REACTIONS
Today,,Sign 'now' and 'day' together,Today is a special day.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051361,2025-07-02T14:53:25.051363,https://drive.google.com/file/d/19VdwmISY2LKgXsWhQybRChpE8CLunWNR/view?usp=sharing,BASIC
Today is,,Sign 'today' then point forward,Today is Monday.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051810,2025-07-02T14:53:25.051813,,BASIC
Toilet,,Make 'T' handshape and shake it side to side,Where is the toilet?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051088,2025-07-02T14:53:25.051091,https://drive.google.com/file/d/1bjmkUBOqczCcIcSkfobDAkwaSabav2OJ/view?usp=sharing,BASIC
Tomb,,Sign language gesture for 'Tomb',Example sentence using 'Tomb'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747232,2025-07-17T18:32:00.747232,https://drive.google.com/file/d/1D7MMLrmGYMEEiQJqkIHFSJ0j2HNh6VMJ/view?usp=sharing,BASIC
Tomorrow,,"Thumb touches cheek, then moves forward",I'll see you tomorrow.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051366,2025-07-02T14:53:25.051368,https://drive.google.com/file/d/1xx70VX3Yr8068kzsTXEUXkMWoYpro89Y/view?usp=sharing,BASIC
Traditional Healing,,Sign language gesture for 'Traditional Healing',Example sentence using 'Traditional Healing'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743553,2025-07-17T18:32:00.743553,https://drive.google.com/file/d/1Zp7dcJ5nbrbw9qUR51bJPpKm9IjIV9ci/view?usp=sharing,HISTORY AND CULTURE
Trauma,,Sign language gesture for 'Trauma',Example sentence using 'Trauma'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.743449,2025-07-17T18:32:00.743449,https://drive.google.com/file/d/1xkRdKg7yh0PBQUWhMhN0uunuoIiRYE_p/view?usp=sharing,MEDICAL AND HEALTH
Travel,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051927,2025-07-02T14:53:25.051929,https://drive.google.com/file/d/1XeH9fQczMLh8nH5BqN_TeVkxIuCVC5h5/view?usp=sharing,DAILY ACTIONS
Treaty,,Sign language gesture for 'Treaty',Example sentence using 'Treaty'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746633,2025-07-17T18:32:00.746633,https://drive.google.com/file/d/1Dwn9IrorMdXisPgiizc1Vsqaq4NrC8KS/view?usp=sharing,GENERAL
Trigger Event Person Situation,,Sign language gesture for 'Trigger Event Person Situation',Example sentence using 'Trigger Event Person Situation'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743427,2025-07-17T18:32:00.743427,https://drive.google.com/file/d/1EMz84WecfzziVNlTzeKOx2YvnQe5J1Z4/view?usp=sharing,BASIC
Tsunami,,Sign language gesture for 'Tsunami',Example sentence using 'Tsunami'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747504,2025-07-17T18:32:00.747504,https://drive.google.com/file/d/1ZVKFgQr4QKNIAFf7-hR1MDMtEH57gkT5/view?usp=sharing,BASIC
Twenty,,Make '2' then '0' handshape,I'm twenty years old.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051735,2025-07-02T14:53:25.051737,,BASIC
Two,,Hold up two fingers,I need two apples.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051687,2025-07-02T14:53:25.051689,https://drive.google.com/file/d/1wCANekFkq6MhEflEjmybAiub_8359t03/view?usp=sharing,BASIC
Ugly,,Index finger moves across nose sideways,That's an ugly color.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051488,2025-07-02T14:53:25.051490,https://drive.google.com/file/d/1m5YgqBsvpdydGGnMVzlm5nnR3mT62tWx/view?usp=sharing,BASIC
Unfamiliar,,Sign language gesture for 'Unfamiliar',Example sentence using 'Unfamiliar'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743439,2025-07-17T18:32:00.743439,https://drive.google.com/file/d/1lCKbTZ4dXrUHakGExhzh6OgK_4onZMfu/view?usp=sharing,BASIC
Uranus,,Sign language gesture for 'Uranus',Example sentence using 'Uranus'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746722,2025-07-17T18:32:00.746722,https://drive.google.com/file/d/1iTkzNea0r1xWyopwbwB61onBirRU4X-q/view?usp=sharing,GENERAL
Urbanization,,Sign language gesture for 'Urbanization',Example sentence using 'Urbanization'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747458,2025-07-17T18:32:00.747458,https://drive.google.com/file/d/1GD1A3rInSRMzAqiXoHvudktSb2kT7SRn/view?usp=sharing,BASIC
Validate,,Sign language gesture for 'Validate',Example sentence using 'Validate'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743414,2025-07-17T18:32:00.743414,https://drive.google.com/file/d/11sJQ0kKfJ4nRFWVjg9lpj_dPZF1IBVls/view?usp=sharing,BASIC
Venus,,Sign language gesture for 'Venus',Example sentence using 'Venus'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747057,2025-07-17T18:32:00.747057,https://drive.google.com/file/d/1mdkS4G4SqhDrAmc7NFfn2DzdJbGffEk6/view?usp=sharing,GENERAL
Video,,"Make rectangle with fingers, then point to eyes",Let's watch a video.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051586,2025-07-02T14:53:25.051588,https://drive.google.com/file/d/1828alhNgmbOzdmInGwLyj0Xk1x33ZA6_/view?usp=sharing,BASIC
Video Counselling,,Sign language gesture for 'Video Counselling',Example sentence using 'Video Counselling'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743377,2025-07-17T18:32:00.743377,https://drive.google.com/file/d/11NP_ZqHnT0zbiVFVr6bXhFdguc9oJisQ/view?usp=sharing,BASIC
Violence Domestic Emotional Intellectual,,Sign language gesture for 'Violence Domestic Emotional Intellectual',Example sentence using 'Violence Domestic Emotional Intellectual'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743400,2025-07-17T18:32:00.743400,https://drive.google.com/file/d/1EywZd7K05j1LdM1VVj8VWsJ6kPr-j9uj/view?usp=sharing,EMOTIONS AND REACTIONS
Viticulture,,Sign language gesture for 'Viticulture',Example sentence using 'Viticulture'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747886,2025-07-17T18:32:00.747886,https://drive.google.com/file/d/1OSFFjExIjE98IrijcVg76sj-ms0y4G4e/view?usp=sharing,HISTORY AND CULTURE
Vulnerable,,Sign language gesture for 'Vulnerable',Example sentence using 'Vulnerable'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.743364,2025-07-17T18:32:00.743364,https://drive.google.com/file/d/1jhxN_DiCcZExmFXbvKis9nXazuu4fHjb/view?usp=sharing,ADVANCED
Wait,,"Hold up both hands with palms facing forward, wiggle fingers",Please wait for me.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051200,2025-07-02T14:53:25.051202,https://drive.google.com/file/d/1YsXIl_I3MEQOsnCfLaAV1Bwmuzms4n1Y/view?usp=sharing,BASIC
Wake Up,,"Place hands near closed eyes, then open them and move hands away",I wake up at 6 AM.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051185,2025-07-02T14:53:25.051187,,BASIC
Walk,,"Both hands flat, alternate moving them forward like walking",Let's walk to the store.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051232,2025-07-02T14:53:25.051235,https://drive.google.com/file/d/1CN8YMKSS4ecHjB80SyGY5kNt_BCqutZ4/view?usp=sharing,BASIC
Wandering By Those With Dementia,,Sign language gesture for 'Wandering By Those With Dementia',Example sentence using 'Wandering By Those With Dementia'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743351,2025-07-17T18:32:00.743351,https://drive.google.com/file/d/1qwtQDMI8Vvb_Qzy4KYRe-pfOXSXaOmO-/view?usp=sharing,BASIC
Want,,Gesture representing 'Want' in ISL,Use the sign for 'Want' in a sentence like: 'I want to want.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051855,2025-07-02T14:53:25.051858,https://drive.google.com/file/d/18mkj8JlL3TDlkBnIZtfeksRDSCa1jBSr/view?usp=sharing,BASIC
Wash,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051914,2025-07-02T14:53:25.051916,https://drive.google.com/file/d/1COFDem3xu2eqhWvF61AoOdfxT7mWcpsz/view?usp=sharing,DAILY ACTIONS
Watch,,Tap wrist where watch would be,My watch is broken.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051655,2025-07-02T14:53:25.051657,https://drive.google.com/file/d/1Wqh1E3ArW0hy73EKEXWwWqCTMn9HrXKJ/view?usp=sharing,BASIC
Watch TV,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051923,2025-07-02T14:53:25.051925,,DAILY ACTIONS
Water,,Make 'W' handshape and tap it against the side of the mouth,The water is very cold.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051079,2025-07-02T14:53:25.051082,https://drive.google.com/file/d/1v0HoHNG-UcU79TQKeWGxPx7CdLmy7iPU/view?usp=sharing,BASIC
Weathering,,Sign language gesture for 'Weathering',Example sentence using 'Weathering'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746914,2025-07-17T18:32:00.746914,https://drive.google.com/file/d/1nE4Vkzr7_a9Z4EcRAU_91rBqE_X4Uytc/view?usp=sharing,BASIC
Well Being,,Sign language gesture for 'Well Being',Example sentence using 'Well Being'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743389,2025-07-17T18:32:00.743389,https://drive.google.com/file/d/1M-aEJlNFT0PsZvBkGsZmRKgIIGWAvnbB/view?usp=sharing,BASIC
What,,Shake index finger side to side,What do you want?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051762,2025-07-02T14:53:25.051764,https://drive.google.com/file/d/1J3bOIcVbDBk8uunzoxzj45RJoRKlPSgk/view?usp=sharing,BASIC
When,,Circle index finger around other index finger,When will you arrive?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051772,2025-07-02T14:53:25.051774,https://drive.google.com/file/d/1A9vK22ovF7VDFpunwL3tYJTJGZiViqt-/view?usp=sharing,BASIC
Where,,Point index finger and shake it,Where are you going?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051767,2025-07-02T14:53:25.051769,https://drive.google.com/file/d/1jHCB67DlteEIUI8dDKx6f1z7RyhW3ww4/view?usp=sharing,BASIC
Who,,Point index finger to mouth,Who is coming today?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051756,2025-07-02T14:53:25.051759,https://drive.google.com/file/d/1QRMdzS73wigsACygP2TeIjERItrwhlTh/view?usp=sharing,BASIC
Why,,Touch forehead then make 'Y' handshape,Why are you late?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051777,2025-07-02T14:53:25.051779,https://drive.google.com/file/d/1qMRzgWp0nTnf1kTIvbWIGr9si7vAK2X-/view?usp=sharing,BASIC
Withdrawn,,Sign language gesture for 'Withdrawn',Example sentence using 'Withdrawn'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743338,2025-07-17T18:32:00.743338,https://drive.google.com/file/d/17BR2FeYHQwBntvwOcJMM1M3QF59qPhn-/view?usp=sharing,BASIC
